altitude,azimuth,eclat,eclon,ecd,
0.21187137812745488,3.7430309336795613,-0.03924286865582485,5.189097824681576,35.6078,
0.20555035531708513,3.7572874185011815,-0.039261814642211616,5.189647256114597,35.6138,
0.19910029995887282,3.771462531108641,-0.03928106402450981,5.190199030570486,35.6195,
0.192523188796002,3.7855562956515763,-0.03930061922592787,5.190753017013579,35.6249,
0.18582099377069955,3.7995688241049455,-0.03932048257063968,5.191309085536869,35.6301,
0.17899568577014174,3.813500316956925,-0.039340656267370475,5.191867107088977,35.6349,
0.17204923738986208,3.827351063084755,-0.03936114239577374,5.192426953216607,35.6395,
0.16498362461445532,3.841121438670519,-0.03938194289502688,5.192988495813253,35.6438,
0.1578008271264073,3.854811905322727,-0.03940305955459062,5.193551606870776,35.6478,
0.1505028271505075,3.868423007331902,-0.03942449400725961,5.194116158237303,35.6515,
0.1430916069070936,3.8819553681098133,-0.03944624772450946,5.194682021388682,35.6549,
0.13556914501072742,3.8954096859926484,-0.03946832201383038,5.195249067219426,35.658,
0.12793741227536648,3.908786729440311,-0.03949071801741445,5.1958171658527,35.6608,
0.12019836684586722,3.9220873319675538,-0.03951343671140955,5.196386186459324,35.6634,
0.11235394819595516,3.9353123867694944,-0.03953647890508974,5.196955997065607,35.6656,
0.10440606825307061,3.9484628416955285,-0.03955984523984581,5.197526464322628,35.6676,
0.09635659621548136,3.961539698363933,-0.03958353618890685,5.198097453209453,35.6693,
0.0882073384006221,3.974544032700109,-0.039607552060197164,5.198668826656101,35.6706,
0.07996007212248583,3.9874770667502357,-0.039631893006471214,5.199240445106535,35.6717,
0.07161675720266815,4.000340111319398,-0.03965655904814262,5.199812166102551,35.6725,
0.06317940009794434,4.013134172276992,-0.03968155011356161,5.2003838440466685,35.673,
0.05464960975534244,4.025860263707964,-0.0397068660971558,5.200955330356084,35.6732,
0.04602896235405811,4.0385197390814636,-0.039732506927545805,5.201526474183351,35.6731,
0.03731917274271353,4.051114078550244,-0.039758472628973425,5.202097123707333,35.6727,
0.028522016445590347,4.063644800251643,-0.039784763356841814,5.2026671277455705,35.672,
0.019639274934260726,4.076113446448922,-0.03981137939617828,5.20323633726872,35.671,
0.010672703851724117,4.088521572836724,-0.03983832112640753,5.203804606444188,35.6697,
0.0016240163823070695,4.100870744028906,-0.03986558896728433,5.204371793064141,35.6681,
-0.007505119002815496,4.113162537769915,-0.03989318332289164,5.204937758453996,35.6662,
-0.016713071945178147,4.125398553692593,-0.0399211045350356,5.205502367077658,35.6641,
-0.02599824119816239,4.137580421885429,-0.03994935284988155,5.206065486045191,35.6616,
-0.0353590470805152,4.149709809244214,-0.03997792839642722,5.206626984653248,35.6589,
-0.04479392609552002,4.161788423119686,-0.040006831173262744,5.207186734011007,35.6559,
-0.05430132738569749,4.173818013173513,-0.04003606104006003,5.207744606752238,35.6526,
-0.06387971027853033,4.18580037222112,-0.040065617711200166,5.208300476808996,35.649,
-0.07352754245571488,4.197737336415617,-0.04009550075009164,5.208854219216272,35.6451,
-0.08324329893569893,4.209630785145388,-0.04012570956371469,5.209405709921506,35.641,
-0.09302546175573205,4.2214826401807315,-0.04015624339760885,5.209954825582456,35.6366,
-0.10287252074160129,4.233294864103383,-0.04018710133186338,5.210501443347596,35.6319,
-0.1127829752157564,4.245069457758921,-0.04021828227870908,5.2110454406218345,35.6269,
-0.12275533651730276,4.256808457026084,-0.04024978498211338,5.211586694824797,35.6216,
-0.13278813118820643,4.2685139294111,-0.04028160801950024,5.212125083148027,35.6161,
-0.14287990434428033,4.280187970681235,-0.04031374980553259,5.212660482312373,35.6103,
-0.153029223189385,4.291832702230697,-0.04034620859798611,5.213192768320268,35.6042,
-0.16323468021503632,4.303450269188505,-0.04037898250620837,5.2137218161943375,35.5979,
-0.17349489582925304,4.315042839918403,-0.0404120695034962,5.214247499699502,35.5913,
-0.18380851926381517,4.326612607976385,-0.0404454674457118,5.21476969106621,35.5844,
-0.19417422611476573,4.338161798443205,-0.04047917409909067,5.215288260770915,35.5773,
-0.20459071068515527,4.349692680197514,-0.04051318717955224,5.215803077480963,35.5699,
-0.2150566723092895,4.361207583069421,-0.040547504402859535,5.216314008311758,35.5623,
-0.2255707982579958,4.372708913450197,-0.04058212353938407,5.216820919530881,35.5544,
-0.23613175115211432,4.384199158276463,-0.04061704246090413,5.217323677735111,35.5462,
-0.24673816981804458,4.3956808714835995,-0.04065225916424654,5.217822151333525,35.5378,
-0.25738868479515653,4.4071566489044045,-0.04068777176174466,5.218316211994125,35.5292,
-0.2680819387700413,4.418629106466345,-0.04072357844034567,5.218805735686547,35.5203,
-0.27881659953520194,4.430100873569363,-0.04075967740260928,5.219290603117242,35.5112,
-0.2895913602040734,4.441574601709764,-0.040796066806705646,5.2197706995958395,35.5018,
-0.30040493068062224,4.45305298037567,-0.0408327447180411,5.220245914539453,35.4922,
-0.31125602716909795,4.464538752256036,-0.040869709077194484,5.220716140851517,35.4824,
-0.32214336396795645,4.4760347242837515,-0.04090695768246986,5.221181274344527,35.4723,
-0.3330656482172494,4.487543774369497,-0.04094448818247359,5.221641213284705,35.462,
-0.34402157675043293,4.4990688554741425,-0.04098229807397469,5.222095858066655,35.4515,
-0.3550098341526859,4.510612998632886,-0.04102038470148798,5.222545110988351,35.4408,
-0.36602909126846794,4.522179315850254,-0.04105874525647282,5.222988876083585,35.4299,
-0.3770780039050038,4.533771002980853,-0.04109737677532401,5.223427058970085,35.4187,
-0.388155211886811,4.545391342372557,-0.041136276136319615,5.223859566679823,35.4074,
